block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,direction_name
a_72005_Timetable_-_2022-03,216,1,0,Taunton,100.0.1046828841_Timetable_-_2022-03,Sunday Minus,7848__72005_Timetable_-_2022-03,Northbound
a_3716_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Minus,7128__3716_Timetable_-_2022-03,Southbound
a_12014_Timetable_-_2022-03,112,1,1,Pickering Parkway Terminal,100.0.1378733853_Timetable_-_2022-03,Saturday Plus,5497__12014_Timetable_-_2022-03,Southbound
b_12018_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Weekday,5359__12018_Timetable_--_2022-04,Southbound
b_72903_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Sunday,9350__72903_Timetable_--_2022-04,Westbound
b_62013_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Saturday,6946__62013_Timetable_--_2022-04,Northbound
a_62006_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Plus,7606__62006_Timetable_-_2022-03,Westbound
a_72008_Timetable_-_2022-03,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_-_2022-03,Sunday Minus,9334__72008_Timetable_-_2022-03,Westbound
b_62001_Timetable_--_2022-04,291,1,0,Clover Ridge,100.0.1046828952_Timetable_--_2022-04,Saturday,7376__62001_Timetable_--_2022-04,Eastbound
b_12912_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Weekday,8901__12912_Timetable_--_2022-04,Eastbound
a_74005_Timetable_-_2022-03,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_-_2022-03,Sunday Minus,8229__74005_Timetable_-_2022-03,Southbound
a_64005_Timetable_-_2022-03,407,1,0,C - Harmony Terminal via Nonquon,100.0.1046829531_Timetable_-_2022-03,Sunday Plus,8182__64005_Timetable_-_2022-03,Northbound
a_64014_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Sunday Plus,8464__64014_Timetable_-_2022-03,Eastbound
b_74003_Timetable_--_2022-04,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_--_2022-04,Sunday,7584__74003_Timetable_--_2022-04,Southbound
a_64011_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7919__64011_Timetable_-_2022-03,Northbound
b_74905_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Sunday,8480__74905_Timetable_--_2022-04,Northbound
b_64007_Timetable_--_2022-04,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_--_2022-04,Saturday,7401__64007_Timetable_--_2022-04,Northbound
b_74005_Timetable_--_2022-04,405,1,0,C - Harmony Terminal via Delpark Homes Centre,100.0.1046829423_Timetable_--_2022-04,Sunday,7639__74005_Timetable_--_2022-04,Northbound
a_64013_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Sunday Plus,8452__64013_Timetable_-_2022-03,Eastbound
b_62910_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Saturday,8621__62910_Timetable_--_2022-04,Eastbound
a_14903_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Saturday Plus,6361__14903_Timetable_-_2022-03,Southbound
a_64014_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Sunday Plus,8397__64014_Timetable_-_2022-03,Westbound
b_64008_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Saturday,7831__64008_Timetable_--_2022-04,Southbound
b_12006_Timetable_--_2022-04,920,1,0,Harmony Terminal,100.0.15478202611_Timetable_--_2022-04,Weekday,9416__12006_Timetable_--_2022-04,Eastbound
a_64906_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Sunday Plus,8567__64906_Timetable_-_2022-03,Westbound
a_14008_Timetable_-_2022-03,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_-_2022-03,Saturday Plus,6066__14008_Timetable_-_2022-03,Eastbound
a_14805_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Saturday Plus,9531__14805_Timetable_-_2022-03,Westbound
b_74905_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_--_2022-04,Sunday,8490__74905_Timetable_--_2022-04,Northbound
b_12010_Timetable_--_2022-04,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_--_2022-04,Weekday,6188__12010_Timetable_--_2022-04,Eastbound
a_74012_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Sunday Minus,8478__74012_Timetable_-_2022-03,Westbound
a_62901_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9057__62901_Timetable_-_2022-03,Eastbound
b_72005_Timetable_--_2022-04,224,1,1,Ajax Station,100.0.1190313706_Timetable_--_2022-04,Sunday,7180__72005_Timetable_--_2022-04,Westbound
b_14011_Timetable_--_2022-04,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_--_2022-04,Weekday,5759__14011_Timetable_--_2022-04,Eastbound
a_64006_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Plus,8309__64006_Timetable_-_2022-03,Southbound
a_64017_Timetable_-_2022-03,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_-_2022-03,Sunday Plus,9866__64017_Timetable_-_2022-03,Eastbound
b_74001_Timetable_--_2022-04,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_--_2022-04,Sunday,8060__74001_Timetable_--_2022-04,Eastbound
a_62009_Timetable_-_2022-03,916,1,1,C - Pickering Parkway Terminal via Terrace Drive,100.0.1046830329163_Timetable_-_2022-03,Sunday Plus,9236__62009_Timetable_-_2022-03,Westbound
a_12023_Timetable_-_2022-03,103,1,0,Pickering Parkway Terminal,100.0.1383072902_Timetable_-_2022-03,Saturday Plus,9781__12023_Timetable_-_2022-03,Eastbound
b_64017_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7921__64017_Timetable_--_2022-04,Westbound
b_3121_Timetable_--_2022-04,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_--_2022-04,Weekday,6749__3121_Timetable_--_2022-04,Northbound
b_72906_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Sunday,8229__72906_Timetable_--_2022-04,Westbound
a_12007_Timetable_-_2022-03,101,1,1,Pickering Parkway Terminal via Pickering Station,100.0.1046828621_Timetable_-_2022-03,Saturday Plus,5369__12007_Timetable_-_2022-03,Counter Clockwise
b_3121_Timetable_--_2022-04,905,1,0,B - Uxbridge via Port Perry,100.0.1433264881_Timetable_--_2022-04,Weekday,6728__3121_Timetable_--_2022-04,Northbound
b_3710_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Sunday,6647__3710_Timetable_--_2022-04,Northbound
a_12915_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Saturday Plus,6582__12915_Timetable_-_2022-03,Eastbound
a_3131_Timetable_-_2022-03,302,1,0,B - Ontario Tech/Durham College North Campus,100.0.1433262818_Timetable_-_2022-03,Saturday Plus,7002__3131_Timetable_-_2022-03,Northbound
b_12906_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Weekday,6109__12906_Timetable_--_2022-04,Westbound
b_14027_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Weekday,5692__14027_Timetable_--_2022-04,Southbound
b_14008_Timetable_--_2022-04,902,1,0,B - Trulls Road,100.0.15478189814_Timetable_--_2022-04,Weekday,6016__14008_Timetable_--_2022-04,Eastbound
b_74004_Timetable_--_2022-04,405,1,1,C - Oshawa Centre Terminal via Delpark Homes Centre,100.0.1046829424_Timetable_--_2022-04,Sunday,7632__74004_Timetable_--_2022-04,Southbound
b_14022_Timetable_--_2022-04,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_--_2022-04,Weekday,5651__14022_Timetable_--_2022-04,Southbound
b_12025_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Weekday,9137__12025_Timetable_--_2022-04,Westbound
b_12017_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Weekday,5280__12017_Timetable_--_2022-04,Northbound
a_74904_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Sunday Minus,8949__74904_Timetable_-_2022-03,Southbound
a_64903_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_-_2022-03,Sunday Plus,8863__64903_Timetable_-_2022-03,Northbound
b_64007_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Saturday,7835__64007_Timetable_--_2022-04,Southbound
b_3603_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Saturday,6545__3603_Timetable_--_2022-04,Northbound
a_12015_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Saturday Plus,5467__12015_Timetable_-_2022-03,Eastbound
a_12915_Timetable_-_2022-03,N1,1,1,Centennial Circle,100.0.1306700972_Timetable_-_2022-03,Saturday Plus,6926__12915_Timetable_-_2022-03,Westbound
b_3103_Timetable_--_2022-04,302,1,1,B - Whitby Station via Highway 407 Park and Ride,100.0.1433262819_Timetable_--_2022-04,Weekday,6480__3103_Timetable_--_2022-04,Southbound
a_3724_Timetable_-_2022-03,302,1,0,Brooklin,100.0.1433262811_Timetable_-_2022-03,Sunday Minus,7161__3724_Timetable_-_2022-03,Northbound
a_3132_Timetable_-_2022-03,392,1,0,B - Whitby Station,100.0.1433266344_Timetable_-_2022-03,Saturday Plus,7204__3132_Timetable_-_2022-03,Eastbound
a_14805_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Saturday Plus,9513__14805_Timetable_-_2022-03,Westbound
a_74004_Timetable_-_2022-03,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_-_2022-03,Sunday Minus,8233__74004_Timetable_-_2022-03,Southbound
a_64904_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_-_2022-03,Sunday Plus,8828__64904_Timetable_-_2022-03,Northbound
a_72904_Timetable_-_2022-03,900,1,0,Oshawa,100.0.11903138911_Timetable_-_2022-03,Sunday Minus,8790__72904_Timetable_-_2022-03,Eastbound
a_12910_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Saturday Plus,9555__12910_Timetable_-_2022-03,Westbound
a_3723_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264885_Timetable_-_2022-03,Sunday Minus,7404__3723_Timetable_-_2022-03,Southbound
b_12018_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Weekday,5380__12018_Timetable_--_2022-04,Southbound
b_62008_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Saturday,7020__62008_Timetable_--_2022-04,Westbound
b_62911_Timetable_--_2022-04,N1,1,0,Harmony Terminal,100.0.1306700975_Timetable_--_2022-04,Saturday,9172__62911_Timetable_--_2022-04,Eastbound
b_3611_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_--_2022-04,Saturday,6302__3611_Timetable_--_2022-04,Westbound
a_72013_Timetable_-_2022-03,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_-_2022-03,Sunday Minus,7497__72013_Timetable_-_2022-03,Northbound
a_14803_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Saturday Plus,9445__14803_Timetable_-_2022-03,Eastbound
b_72008_Timetable_--_2022-04,916,1,1,C - Pickering Parkway Terminal via Terrace Drive,100.0.1046830329163_Timetable_--_2022-04,Sunday,8821__72008_Timetable_--_2022-04,Westbound
b_74005_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Sunday,7879__74005_Timetable_--_2022-04,Northbound
b_74001_Timetable_--_2022-04,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_--_2022-04,Sunday,8066__74001_Timetable_--_2022-04,Eastbound
b_12017_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5174__12017_Timetable_--_2022-04,Westbound
b_72908_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Sunday,8647__72908_Timetable_--_2022-04,Eastbound
b_74005_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Sunday,7876__74005_Timetable_--_2022-04,Southbound
b_74904_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Sunday,8536__74904_Timetable_--_2022-04,Northbound
a_14015_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Saturday Plus,5759__14015_Timetable_-_2022-03,Northbound
a_64904_Timetable_-_2022-03,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_-_2022-03,Sunday Plus,8882__64904_Timetable_-_2022-03,Southbound
b_74006_Timetable_--_2022-04,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_--_2022-04,Sunday,7729__74006_Timetable_--_2022-04,Northbound
a_64004_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Plus,8271__64004_Timetable_-_2022-03,Southbound
a_14019_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Saturday Plus,5948__14019_Timetable_-_2022-03,Northbound
a_62014_Timetable_-_2022-03,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_-_2022-03,Sunday Plus,6786__62014_Timetable_-_2022-03,Westbound
b_12014_Timetable_--_2022-04,112,1,1,Pickering Parkway Terminal,100.0.1378733853_Timetable_--_2022-04,Weekday,5229__12014_Timetable_--_2022-04,Southbound
b_14914_Timetable_--_2022-04,N1,1,0,Harmony Terminal,100.0.1306700975_Timetable_--_2022-04,Weekday,6443__14914_Timetable_--_2022-04,Eastbound
a_62012_Timetable_-_2022-03,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_-_2022-03,Sunday Plus,7536__62012_Timetable_-_2022-03,Westbound
b_64902_Timetable_--_2022-04,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_--_2022-04,Saturday,8380__64902_Timetable_--_2022-04,Southbound
b_74906_Timetable_--_2022-04,900,1,1,Scarborough,100.0.995817752_Timetable_--_2022-04,Sunday,8258__74906_Timetable_--_2022-04,Westbound
b_64015_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7927__64015_Timetable_--_2022-04,Westbound
a_72004_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Sunday Minus,7570__72004_Timetable_-_2022-03,Eastbound
a_14025_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Saturday Plus,6467__14025_Timetable_-_2022-03,Eastbound
a_14021_Timetable_-_2022-03,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_-_2022-03,Saturday Plus,5986__14021_Timetable_-_2022-03,Southbound
b_14026_Timetable_--_2022-04,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_--_2022-04,Weekday,5624__14026_Timetable_--_2022-04,Southbound
a_64009_Timetable_-_2022-03,405,1,0,C - Harmony Terminal via Delpark Homes Centre,100.0.1046829423_Timetable_-_2022-03,Sunday Plus,8012__64009_Timetable_-_2022-03,Northbound
a_64018_Timetable_-_2022-03,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_-_2022-03,Sunday Plus,9865__64018_Timetable_-_2022-03,Eastbound
a_12005_Timetable_-_2022-03,291,1,1,Pickering Town Centre,100.0.1190310337_Timetable_-_2022-03,Saturday Plus,5753__12005_Timetable_-_2022-03,Westbound
a_62010_Timetable_-_2022-03,216,1,1,Ajax Station,100.0.1046828842_Timetable_-_2022-03,Sunday Plus,7748__62010_Timetable_-_2022-03,Southbound
b_14903_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Weekday,5872__14903_Timetable_--_2022-04,Southbound
b_12904_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9075__12904_Timetable_--_2022-04,Westbound
b_64018_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7971__64018_Timetable_--_2022-04,Westbound
a_74009_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Minus,8368__74009_Timetable_-_2022-03,Southbound
a_72013_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Sunday Minus,7560__72013_Timetable_-_2022-03,Eastbound
b_62003_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Saturday,8758__62003_Timetable_--_2022-04,Westbound
b_72012_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Sunday,6975__72012_Timetable_--_2022-04,Northbound
a_62010_Timetable_-_2022-03,216,1,1,Ajax Station,100.0.1046828842_Timetable_-_2022-03,Sunday Plus,7744__62010_Timetable_-_2022-03,Southbound
b_72004_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Sunday,7092__72004_Timetable_--_2022-04,Eastbound
b_62903_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Saturday,9277__62903_Timetable_--_2022-04,Eastbound
b_14024_Timetable_--_2022-04,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_--_2022-04,Weekday,5711__14024_Timetable_--_2022-04,Northbound
b_72903_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Sunday,9372__72903_Timetable_--_2022-04,Eastbound
a_64018_Timetable_-_2022-03,902,1,0,B - Trulls Road,100.0.11522185212_Timetable_-_2022-03,Sunday Plus,9886__64018_Timetable_-_2022-03,Eastbound
b_64010_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Saturday,7789__64010_Timetable_--_2022-04,Southbound
b_74012_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Sunday,8009__74012_Timetable_--_2022-04,Eastbound
a_64011_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Sunday Plus,8302__64011_Timetable_-_2022-03,Northbound
a_64019_Timetable_-_2022-03,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_-_2022-03,Sunday Plus,9842__64019_Timetable_-_2022-03,Westbound
b_14903_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Weekday,5859__14903_Timetable_--_2022-04,Northbound
a_14026_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Saturday Plus,6463__14026_Timetable_-_2022-03,Eastbound
a_12025_Timetable_-_2022-03,216,1,0,Taunton,100.0.1046828841_Timetable_-_2022-03,Saturday Plus,5633__12025_Timetable_-_2022-03,Northbound
a_72009_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Sunday Minus,9333__72009_Timetable_-_2022-03,Eastbound
a_14021_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Saturday Plus,5766__14021_Timetable_-_2022-03,Northbound
b_64009_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Saturday,7840__64009_Timetable_--_2022-04,Northbound
a_74003_Timetable_-_2022-03,407,1,0,C - Harmony Terminal via Nonquon,100.0.1046829531_Timetable_-_2022-03,Sunday Minus,8205__74003_Timetable_-_2022-03,Northbound
a_14009_Timetable_-_2022-03,902,1,1,B - Oshawa Centre Terminal,100.0.1152218522_Timetable_-_2022-03,Saturday Plus,6409__14009_Timetable_-_2022-03,Westbound
b_14023_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Weekday,5736__14023_Timetable_--_2022-04,Southbound
b_62007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Saturday,7129__62007_Timetable_--_2022-04,Eastbound
b_72904_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Sunday,8248__72904_Timetable_--_2022-04,Eastbound
a_12909_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Saturday Plus,9590__12909_Timetable_-_2022-03,Westbound
a_72908_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Sunday Minus,9152__72908_Timetable_-_2022-03,Westbound
b_12017_Timetable_--_2022-04,112,1,0,Zents,100.0.1378733851_Timetable_--_2022-04,Weekday,5224__12017_Timetable_--_2022-04,Northbound
b_72006_Timetable_--_2022-04,224,1,1,Ajax Station,100.0.1046832382_Timetable_--_2022-04,Sunday,7214__72006_Timetable_--_2022-04,Westbound
b_14012_Timetable_--_2022-04,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_--_2022-04,Weekday,5798__14012_Timetable_--_2022-04,Eastbound
b_62909_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Saturday,8583__62909_Timetable_--_2022-04,Eastbound
b_14021_Timetable_--_2022-04,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_--_2022-04,Weekday,5583__14021_Timetable_--_2022-04,Northbound
b_74003_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Sunday,7850__74003_Timetable_--_2022-04,Southbound
a_12007_Timetable_-_2022-03,101,1,1,Pickering Parkway Terminal via Pickering Station,100.0.1046828621_Timetable_-_2022-03,Saturday Plus,5373__12007_Timetable_-_2022-03,Counter Clockwise
